year,round,race_name,circuit_id,driver_id,driver_code,constructor_id,quali_position,q1_time,q2_time,q3_time
2018,3,Chinese Grand Prix,shanghai,ericsson,ERI,sauber,20,1:34.914,,
2018,4,Azerbaijan Grand Prix,baku,vettel,VET,ferrari,1,1:42.762,1:43.015,1:41.498
2018,4,Azerbaijan Grand Prix,baku,hamilton,HAM,mercedes,2,1:42.693,1:42.676,1:41.677
2018,4,Azerbaijan Grand Prix,baku,bottas,BOT,mercedes,3,1:43.355,1:42.679,1:41.837
2018,4,Azerbaijan Grand Prix,baku,ricciardo,RIC,red_bull,4,1:42.857,1:43.482,1:41.911
2018,4,Azerbaijan Grand Prix,baku,max_verstappen,VER,red_bull,5,1:42.642,1:42.901,1:41.994
2018,4,Azerbaijan Grand Prix,baku,raikkonen,RAI,ferrari,6,1:42.538,1:42.510,1:42.490
2018,4,Azerbaijan Grand Prix,baku,ocon,OCO,force_india,7,1:43.021,1:42.967,1:42.523
2018,4,Azerbaijan Grand Prix,baku,perez,PER,force_india,8,1:43.992,1:43.366,1:42.547
2018,4,Azerbaijan Grand Prix,baku,hulkenberg,HUL,renault,9,1:43.746,1:43.232,1:43.066
2018,4,Azerbaijan Grand Prix,baku,sainz,SAI,renault,10,1:43.426,1:43.464,1:43.351
2018,4,Azerbaijan Grand Prix,baku,stroll,STR,williams,11,1:44.359,1:43.585,
2018,4,Azerbaijan Grand Prix,baku,sirotkin,SIR,williams,12,1:44.261,1:43.886,
2018,4,Azerbaijan Grand Prix,baku,alonso,ALO,mclaren,13,1:44.010,1:44.019,
2018,4,Azerbaijan Grand Prix,baku,leclerc,LEC,sauber,14,1:43.752,1:44.074,
2018,4,Azerbaijan Grand Prix,baku,kevin_magnussen,MAG,haas,15,1:43.674,1:44.759,
2018,4,Azerbaijan Grand Prix,baku,vandoorne,VAN,mclaren,16,1:44.489,,
2018,4,Azerbaijan Grand Prix,baku,gasly,GAS,toro_rosso,17,1:44.496,,
2018,4,Azerbaijan Grand Prix,baku,ericsson,ERI,sauber,18,1:45.541,,
2018,4,Azerbaijan Grand Prix,baku,brendon_hartley,HAR,toro_rosso,19,1:57.354,,
2018,4,Azerbaijan Grand Prix,baku,grosjean,GRO,haas,20,,,
2018,5,Spanish Grand Prix,catalunya,hamilton,HAM,mercedes,1,1:17.633,1:17.166,1:16.173
2018,5,Spanish Grand Prix,catalunya,bottas,BOT,mercedes,2,1:17.674,1:17.111,1:16.213
2018,5,Spanish Grand Prix,catalunya,vettel,VET,ferrari,3,1:17.031,1:16.802,1:16.305
2018,5,Spanish Grand Prix,catalunya,raikkonen,RAI,ferrari,4,1:17.483,1:17.071,1:16.612
2018,5,Spanish Grand Prix,catalunya,max_verstappen,VER,red_bull,5,1:17.411,1:17.266,1:16.816
2018,5,Spanish Grand Prix,catalunya,ricciardo,RIC,red_bull,6,1:17.623,1:17.638,1:16.818
2018,5,Spanish Grand Prix,catalunya,kevin_magnussen,MAG,haas,7,1:18.169,1:17.618,1:17.676
2018,5,Spanish Grand Prix,catalunya,alonso,ALO,mclaren,8,1:18.276,1:18.100,1:17.721
2018,5,Spanish Grand Prix,catalunya,sainz,SAI,renault,9,1:18.480,1:17.803,1:17.790
2018,5,Spanish Grand Prix,catalunya,grosjean,GRO,haas,10,1:18.305,1:17.699,1:17.835
2018,5,Spanish Grand Prix,catalunya,vandoorne,VAN,mclaren,11,1:18.885,1:18.323,
2018,5,Spanish Grand Prix,catalunya,gasly,GAS,toro_rosso,12,1:18.550,1:18.463,
2018,5,Spanish Grand Prix,catalunya,ocon,OCO,force_india,13,1:18.813,1:18.696,
2018,5,Spanish Grand Prix,catalunya,leclerc,LEC,sauber,14,1:18.661,1:18.910,
2018,5,Spanish Grand Prix,catalunya,perez,PER,force_india,15,1:18.740,1:19.098,
2018,5,Spanish Grand Prix,catalunya,hulkenberg,HUL,renault,16,1:18.923,,
2018,5,Spanish Grand Prix,catalunya,ericsson,ERI,sauber,17,1:19.493,,
2018,5,Spanish Grand Prix,catalunya,sirotkin,SIR,williams,18,1:19.695,,
2018,5,Spanish Grand Prix,catalunya,stroll,STR,williams,19,1:20.225,,
2018,5,Spanish Grand Prix,catalunya,brendon_hartley,HAR,toro_rosso,20,,,
2019,1,Australian Grand Prix,albert_park,hamilton,HAM,mercedes,1,1:22.043,1:21.014,1:20.486
2019,1,Australian Grand Prix,albert_park,bottas,BOT,mercedes,2,1:22.367,1:21.193,1:20.598
2019,1,Australian Grand Prix,albert_park,vettel,VET,ferrari,3,1:22.885,1:21.912,1:21.190
2019,1,Australian Grand Prix,albert_park,max_verstappen,VER,red_bull,4,1:22.876,1:21.678,1:21.320
2019,1,Australian Grand Prix,albert_park,leclerc,LEC,ferrari,5,1:22.017,1:21.739,1:21.442
2019,1,Australian Grand Prix,albert_park,grosjean,GRO,haas,6,1:22.959,1:21.870,1:21.826
2019,1,Australian Grand Prix,albert_park,kevin_magnussen,MAG,haas,7,1:22.519,1:22.221,1:22.099
2019,1,Australian Grand Prix,albert_park,norris,NOR,mclaren,8,1:22.702,1:22.423,1:22.304
2019,1,Australian Grand Prix,albert_park,raikkonen,RAI,alfa,9,1:22.966,1:22.349,1:22.314
2019,1,Australian Grand Prix,albert_park,perez,PER,racing_point,10,1:22.908,1:22.532,1:22.781
2019,1,Australian Grand Prix,albert_park,hulkenberg,HUL,renault,11,1:22.540,1:22.562,
2019,1,Australian Grand Prix,albert_park,ricciardo,RIC,renault,12,1:22.921,1:22.570,
2019,1,Australian Grand Prix,albert_park,albon,ALB,toro_rosso,13,1:22.757,1:22.636,
2019,1,Australian Grand Prix,albert_park,giovinazzi,GIO,alfa,14,1:22.431,1:22.714,
2019,1,Australian Grand Prix,albert_park,kvyat,KVY,toro_rosso,15,1:22.511,1:22.774,
2019,1,Australian Grand Prix,albert_park,stroll,STR,racing_point,16,1:23.017,,
2019,1,Australian Grand Prix,albert_park,gasly,GAS,red_bull,17,1:23.020,,
2019,1,Australian Grand Prix,albert_park,sainz,SAI,mclaren,18,1:23.084,,
2019,1,Australian Grand Prix,albert_park,russell,RUS,williams,19,1:24.360,,
2019,1,Australian Grand Prix,albert_park,kubica,KUB,williams,20,1:26.067,,
2019,2,Bahrain Grand Prix,bahrain,leclerc,LEC,ferrari,1,1:28.495,1:28.046,1:27.866
2019,2,Bahrain Grand Prix,bahrain,vettel,VET,ferrari,2,1:28.733,1:28.356,1:28.160
2019,2,Bahrain Grand Prix,bahrain,hamilton,HAM,mercedes,3,1:29.262,1:28.578,1:28.190
2019,2,Bahrain Grand Prix,bahrain,bottas,BOT,mercedes,4,1:29.498,1:28.830,1:28.256
2019,2,Bahrain Grand Prix,bahrain,max_verstappen,VER,red_bull,5,1:29.579,1:29.109,1:28.752
2019,2,Bahrain Grand Prix,bahrain,kevin_magnussen,MAG,haas,6,1:29.532,1:29.017,1:28.757
2019,2,Bahrain Grand Prix,bahrain,sainz,SAI,mclaren,7,1:29.528,1:29.055,1:28.813
2019,2,Bahrain Grand Prix,bahrain,grosjean,GRO,haas,8,1:29.688,1:29.249,1:29.015
2019,2,Bahrain Grand Prix,bahrain,raikkonen,RAI,alfa,9,1:29.959,1:29.471,1:29.022
2019,2,Bahrain Grand Prix,bahrain,norris,NOR,mclaren,10,1:29.381,1:29.258,1:29.043
2019,2,Bahrain Grand Prix,bahrain,ricciardo,RIC,renault,11,1:29.859,1:29.488,
2019,2,Bahrain Grand Prix,bahrain,albon,ALB,toro_rosso,12,1:29.514,1:29.513,
2019,2,Bahrain Grand Prix,bahrain,gasly,GAS,red_bull,13,1:29.900,1:29.526,
2019,2,Bahrain Grand Prix,bahrain,perez,PER,racing_point,14,1:29.893,1:29.756,
2019,2,Bahrain Grand Prix,bahrain,kvyat,KVY,toro_rosso,15,1:29.876,1:29.854,
2019,2,Bahrain Grand Prix,bahrain,giovinazzi,GIO,alfa,16,1:30.026,,
2019,2,Bahrain Grand Prix,bahrain,hulkenberg,HUL,renault,17,1:30.034,,
2019,2,Bahrain Grand Prix,bahrain,stroll,STR,racing_point,18,1:30.217,,
2019,2,Bahrain Grand Prix,bahrain,russell,RUS,williams,19,1:31.759,,
2019,2,Bahrain Grand Prix,bahrain,kubica,KUB,williams,20,1:31.799,,
2019,3,Chinese Grand Prix,shanghai,bottas,BOT,mercedes,1,1:32.658,1:31.728,1:31.547
2019,3,Chinese Grand Prix,shanghai,hamilton,HAM,mercedes,2,1:33.115,1:31.637,1:31.570
2019,3,Chinese Grand Prix,shanghai,vettel,VET,ferrari,3,1:33.557,1:32.232,1:31.848
2019,3,Chinese Grand Prix,shanghai,leclerc,LEC,ferrari,4,1:32.712,1:32.324,1:31.865
2019,3,Chinese Grand Prix,shanghai,max_verstappen,VER,red_bull,5,1:33.274,1:32.369,1:32.089
2019,3,Chinese Grand Prix,shanghai,gasly,GAS,red_bull,6,1:33.863,1:32.948,1:32.930
2019,3,Chinese Grand Prix,shanghai,ricciardo,RIC,renault,7,1:33.709,1:33.214,1:32.958
2019,3,Chinese Grand Prix,shanghai,hulkenberg,HUL,renault,8,1:33.644,1:33.968,1:32.962
2019,3,Chinese Grand Prix,shanghai,kevin_magnussen,MAG,haas,9,1:34.036,1:33.150,
2019,3,Chinese Grand Prix,shanghai,grosjean,GRO,haas,10,1:33.752,1:33.156,
2019,3,Chinese Grand Prix,shanghai,kvyat,KVY,toro_rosso,11,1:33.783,1:33.236,
2019,3,Chinese Grand Prix,shanghai,perez,PER,racing_point,12,1:34.026,1:33.299,
2019,3,Chinese Grand Prix,shanghai,raikkonen,RAI,alfa,13,1:34.125,1:33.419,
2019,3,Chinese Grand Prix,shanghai,sainz,SAI,mclaren,14,1:33.686,1:33.523,
2019,3,Chinese Grand Prix,shanghai,norris,NOR,mclaren,15,1:34.148,1:33.967,
2019,3,Chinese Grand Prix,shanghai,stroll,STR,racing_point,16,1:34.292,,
2019,3,Chinese Grand Prix,shanghai,russell,RUS,williams,17,1:35.253,,
2019,3,Chinese Grand Prix,shanghai,kubica,KUB,williams,18,1:35.281,,
2019,4,Azerbaijan Grand Prix,baku,bottas,BOT,mercedes,1,1:42.026,1:41.500,1:40.495
2019,4,Azerbaijan Grand Prix,baku,hamilton,HAM,mercedes,2,1:41.614,1:41.580,1:40.554
2019,4,Azerbaijan Grand Prix,baku,vettel,VET,ferrari,3,1:42.042,1:41.889,1:40.797
2019,4,Azerbaijan Grand Prix,baku,max_verstappen,VER,red_bull,4,1:41.727,1:41.388,1:41.069
2019,4,Azerbaijan Grand Prix,baku,perez,PER,racing_point,5,1:42.249,1:41.870,1:41.593
2019,4,Azerbaijan Grand Prix,baku,kvyat,KVY,toro_rosso,6,1:42.324,1:42.221,1:41.681
2019,4,Azerbaijan Grand Prix,baku,norris,NOR,mclaren,7,1:42.371,1:42.084,1:41.886
2019,4,Azerbaijan Grand Prix,baku,giovinazzi,GIO,alfa,8,1:42.140,1:42.381,1:42.424
2019,4,Azerbaijan Grand Prix,baku,leclerc,LEC,ferrari,9,1:41.426,1:41.995,
2019,4,Azerbaijan Grand Prix,baku,sainz,SAI,mclaren,10,1:41.936,1:42.398,
2019,4,Azerbaijan Grand Prix,baku,ricciardo,RIC,renault,11,1:42.486,1:42.477,
2019,4,Azerbaijan Grand Prix,baku,albon,ALB,toro_rosso,12,1:42.154,1:42.494,
2019,4,Azerbaijan Grand Prix,baku,kevin_magnussen,MAG,haas,13,1:42.382,1:42.699,
2019,4,Azerbaijan Grand Prix,baku,stroll,STR,racing_point,14,1:42.630,,
2019,4,Azerbaijan Grand Prix,baku,grosjean,GRO,haas,15,1:43.407,,
2019,4,Azerbaijan Grand Prix,baku,hulkenberg,HUL,renault,16,1:43.427,,
2019,4,Azerbaijan Grand Prix,baku,russell,RUS,williams,17,1:45.062,,
2019,4,Azerbaijan Grand Prix,baku,kubica,KUB,williams,18,1:45.455,,
2019,4,Azerbaijan Grand Prix,baku,raikkonen,RAI,alfa,19,,,
2019,4,Azerbaijan Grand Prix,baku,gasly,GAS,red_bull,20,,,
2019,5,Spanish Grand Prix,catalunya,bottas,BOT,mercedes,1,1:16.979,1:15.924,1:15.406
2019,5,Spanish Grand Prix,catalunya,hamilton,HAM,mercedes,2,1:17.292,1:16.038,1:16.040
2019,5,Spanish Grand Prix,catalunya,vettel,VET,ferrari,3,1:17.425,1:16.667,1:16.272
2019,5,Spanish Grand Prix,catalunya,max_verstappen,VER,red_bull,4,1:17.244,1:16.726,1:16.357
2019,5,Spanish Grand Prix,catalunya,leclerc,LEC,ferrari,5,1:17.388,1:16.714,1:16.588
2019,5,Spanish Grand Prix,catalunya,gasly,GAS,red_bull,6,1:17.862,1:16.932,1:16.708
2019,5,Spanish Grand Prix,catalunya,grosjean,GRO,haas,7,1:18.042,1:17.066,1:16.911
2019,5,Spanish Grand Prix,catalunya,kevin_magnussen,MAG,haas,8,1:17.669,1:17.272,1:16.922
2019,5,Spanish Grand Prix,catalunya,kvyat,KVY,toro_rosso,9,1:17.914,1:17.243,1:17.573
2019,5,Spanish Grand Prix,catalunya,ricciardo,RIC,renault,10,1:18.385,1:17.299,1:18.106
2019,5,Spanish Grand Prix,catalunya,norris,NOR,mclaren,11,1:17.611,1:17.338,
2019,5,Spanish Grand Prix,catalunya,albon,ALB,toro_rosso,12,1:17.796,1:17.445,
2019,5,Spanish Grand Prix,catalunya,sainz,SAI,mclaren,13,1:17.760,1:17.599,
2019,5,Spanish Grand Prix,catalunya,raikkonen,RAI,alfa,14,1:18.132,1:17.788,
2019,5,Spanish Grand Prix,catalunya,perez,PER,racing_point,15,1:18.286,1:17.886,
2019,5,Spanish Grand Prix,catalunya,hulkenberg,HUL,renault,16,1:18.404,,
2019,5,Spanish Grand Prix,catalunya,stroll,STR,racing_point,17,1:18.471,,
2019,5,Spanish Grand Prix,catalunya,giovinazzi,GIO,alfa,18,1:18.664,,
2019,5,Spanish Grand Prix,catalunya,russell,RUS,williams,19,1:19.072,,
2019,5,Spanish Grand Prix,catalunya,kubica,KUB,williams,20,1:20.254,,
2019,6,Monaco Grand Prix,monaco,hamilton,HAM,mercedes,1,1:11.542,1:10.835,1:10.166
2019,6,Monaco Grand Prix,monaco,bottas,BOT,mercedes,2,1:11.562,1:10.701,1:10.252
2020,1,Austrian Grand Prix,red_bull_ring,bottas,BOT,mercedes,1,1:04.111,1:03.015,1:02.939
2020,1,Austrian Grand Prix,red_bull_ring,hamilton,HAM,mercedes,2,1:04.198,1:03.096,1:02.951
2020,1,Austrian Grand Prix,red_bull_ring,max_verstappen,VER,red_bull,3,1:04.024,1:04.000,1:03.477
2020,1,Austrian Grand Prix,red_bull_ring,norris,NOR,mclaren,4,1:04.606,1:03.819,1:03.626
2020,1,Austrian Grand Prix,red_bull_ring,albon,ALB,red_bull,5,1:04.661,1:03.746,1:03.868
2020,1,Austrian Grand Prix,red_bull_ring,perez,PER,racing_point,6,1:04.543,1:03.860,1:03.868
2020,1,Austrian Grand Prix,red_bull_ring,leclerc,LEC,ferrari,7,1:04.500,1:04.041,1:03.923
2020,1,Austrian Grand Prix,red_bull_ring,sainz,SAI,mclaren,8,1:04.537,1:03.971,1:03.971
2020,1,Austrian Grand Prix,red_bull_ring,stroll,STR,racing_point,9,1:04.309,1:03.955,1:04.029
2020,1,Austrian Grand Prix,red_bull_ring,ricciardo,RIC,renault,10,1:04.556,1:04.023,1:04.239
2020,1,Austrian Grand Prix,red_bull_ring,vettel,VET,ferrari,11,1:04.554,1:04.206,
2020,1,Austrian Grand Prix,red_bull_ring,gasly,GAS,alphatauri,12,1:04.603,1:04.305,
2020,1,Austrian Grand Prix,red_bull_ring,kvyat,KVY,alphatauri,13,1:05.031,1:04.431,
2020,1,Austrian Grand Prix,red_bull_ring,ocon,OCO,renault,14,1:04.933,1:04.643,
2020,1,Austrian Grand Prix,red_bull_ring,grosjean,GRO,haas,15,1:05.094,1:04.691,
2020,1,Austrian Grand Prix,red_bull_ring,kevin_magnussen,MAG,haas,16,1:05.164,,
2020,1,Austrian Grand Prix,red_bull_ring,russell,RUS,williams,17,1:05.167,,
2020,1,Austrian Grand Prix,red_bull_ring,giovinazzi,GIO,alfa,18,1:05.175,,
2020,1,Austrian Grand Prix,red_bull_ring,raikkonen,RAI,alfa,19,1:05.224,,
2020,1,Austrian Grand Prix,red_bull_ring,latifi,LAT,williams,20,1:05.757,,
2020,2,Styrian Grand Prix,red_bull_ring,hamilton,HAM,mercedes,1,1:18.188,1:17.825,1:19.273
2020,2,Styrian Grand Prix,red_bull_ring,max_verstappen,VER,red_bull,2,1:18.297,1:17.938,1:20.489
2020,2,Styrian Grand Prix,red_bull_ring,sainz,SAI,mclaren,3,1:18.590,1:18.836,1:20.671
2020,2,Styrian Grand Prix,red_bull_ring,bottas,BOT,mercedes,4,1:18.791,1:18.657,1:20.701
2020,2,Styrian Grand Prix,red_bull_ring,ocon,OCO,renault,5,1:19.687,1:18.764,1:20.922
2020,2,Styrian Grand Prix,red_bull_ring,norris,NOR,mclaren,6,1:18.504,1:18.448,1:20.925
2020,2,Styrian Grand Prix,red_bull_ring,albon,ALB,red_bull,7,1:20.882,1:19.014,1:21.011
2020,2,Styrian Grand Prix,red_bull_ring,gasly,GAS,alphatauri,8,1:20.192,1:18.744,1:21.028
2020,2,Styrian Grand Prix,red_bull_ring,ricciardo,RIC,renault,9,1:19.662,1:19.229,1:21.192
2020,2,Styrian Grand Prix,red_bull_ring,vettel,VET,ferrari,10,1:20.243,1:19.545,1:21.651
2020,2,Styrian Grand Prix,red_bull_ring,leclerc,LEC,ferrari,11,1:20.871,1:19.628,
2020,2,Styrian Grand Prix,red_bull_ring,russell,RUS,williams,12,1:20.382,1:19.636,
2020,2,Styrian Grand Prix,red_bull_ring,stroll,STR,racing_point,13,1:19.697,1:19.645,
2020,2,Styrian Grand Prix,red_bull_ring,kvyat,KVY,alphatauri,14,1:19.824,1:19.717,
2020,2,Styrian Grand Prix,red_bull_ring,kevin_magnussen,MAG,haas,15,1:21.140,1:20.211,
2020,2,Styrian Grand Prix,red_bull_ring,raikkonen,RAI,alfa,16,1:21.140,,
2020,2,Styrian Grand Prix,red_bull_ring,perez,PER,racing_point,17,1:21.607,,
2020,2,Styrian Grand Prix,red_bull_ring,latifi,LAT,williams,18,1:21.759,,
2020,2,Styrian Grand Prix,red_bull_ring,giovinazzi,GIO,alfa,19,1:21.831,,
2020,2,Styrian Grand Prix,red_bull_ring,grosjean,GRO,haas,20,,,
2020,3,Hungarian Grand Prix,hungaroring,hamilton,HAM,mercedes,1,1:14.907,1:14.261,1:13.447
2020,3,Hungarian Grand Prix,hungaroring,bottas,BOT,mercedes,2,1:15.474,1:14.530,1:13.554
2020,3,Hungarian Grand Prix,hungaroring,stroll,STR,racing_point,3,1:14.895,1:15.176,1:14.377
2020,3,Hungarian Grand Prix,hungaroring,perez,PER,racing_point,4,1:14.681,1:15.394,1:14.545
2020,3,Hungarian Grand Prix,hungaroring,vettel,VET,ferrari,5,1:15.455,1:15.131,1:14.774
2020,3,Hungarian Grand Prix,hungaroring,leclerc,LEC,ferrari,6,1:15.793,1:15.006,1:14.817
2020,3,Hungarian Grand Prix,hungaroring,max_verstappen,VER,red_bull,7,1:15.495,1:14.976,1:14.849
2020,3,Hungarian Grand Prix,hungaroring,norris,NOR,mclaren,8,1:15.444,1:15.085,1:14.966
2020,3,Hungarian Grand Prix,hungaroring,sainz,SAI,mclaren,9,1:15.281,1:15.267,1:15.027
2020,3,Hungarian Grand Prix,hungaroring,gasly,GAS,alphatauri,10,1:15.767,1:15.508,
2020,3,Hungarian Grand Prix,hungaroring,ricciardo,RIC,renault,11,1:15.848,1:15.661,
2020,3,Hungarian Grand Prix,hungaroring,russell,RUS,williams,12,1:15.585,1:15.698,
2020,3,Hungarian Grand Prix,hungaroring,albon,ALB,red_bull,13,1:15.722,1:15.715,
2020,3,Hungarian Grand Prix,hungaroring,ocon,OCO,renault,14,1:15.719,1:15.742,
2020,3,Hungarian Grand Prix,hungaroring,latifi,LAT,williams,15,1:16.105,1:16.544,
2020,3,Hungarian Grand Prix,hungaroring,kevin_magnussen,MAG,haas,16,1:16.152,,
2020,3,Hungarian Grand Prix,hungaroring,kvyat,KVY,alphatauri,17,1:16.204,,
2020,3,Hungarian Grand Prix,hungaroring,grosjean,GRO,haas,18,1:16.407,,
2020,3,Hungarian Grand Prix,hungaroring,giovinazzi,GIO,alfa,19,1:16.506,,
2020,3,Hungarian Grand Prix,hungaroring,raikkonen,RAI,alfa,20,1:16.614,,
2020,4,British Grand Prix,silverstone,hamilton,HAM,mercedes,1,1:25.900,1:25.347,1:24.303
2020,4,British Grand Prix,silverstone,bottas,BOT,mercedes,2,1:25.801,1:25.015,1:24.616
2020,4,British Grand Prix,silverstone,max_verstappen,VER,red_bull,3,1:26.115,1:26.144,1:25.325
2020,4,British Grand Prix,silverstone,leclerc,LEC,ferrari,4,1:26.550,1:26.203,1:25.427
2020,4,British Grand Prix,silverstone,norris,NOR,mclaren,5,1:26.855,1:26.420,1:25.782
2020,4,British Grand Prix,silverstone,stroll,STR,racing_point,6,1:26.243,1:26.501,1:25.839
2020,4,British Grand Prix,silverstone,sainz,SAI,mclaren,7,1:26.715,1:26.149,1:25.965
2020,4,British Grand Prix,silverstone,ricciardo,RIC,renault,8,1:26.677,1:26.339,1:26.009
2020,4,British Grand Prix,silverstone,ocon,OCO,renault,9,1:26.396,1:26.252,1:26.209
2020,4,British Grand Prix,silverstone,vettel,VET,ferrari,10,1:26.469,1:26.455,1:26.339
2020,4,British Grand Prix,silverstone,gasly,GAS,alphatauri,11,1:26.343,1:26.501,
2020,4,British Grand Prix,silverstone,albon,ALB,red_bull,12,1:26.565,1:26.545,
2020,4,British Grand Prix,silverstone,hulkenberg,HUL,racing_point,13,1:26.327,1:26.566,
2020,4,British Grand Prix,silverstone,kvyat,KVY,alphatauri,14,1:26.774,1:26.744,
2020,4,British Grand Prix,silverstone,russell,RUS,williams,15,1:26.732,1:27.092,
2020,4,British Grand Prix,silverstone,kevin_magnussen,MAG,haas,16,1:27.158,,
2020,4,British Grand Prix,silverstone,giovinazzi,GIO,alfa,17,1:27.164,,
2020,4,British Grand Prix,silverstone,raikkonen,RAI,alfa,18,1:27.366,,
2020,4,British Grand Prix,silverstone,grosjean,GRO,haas,19,1:27.643,,
2020,4,British Grand Prix,silverstone,latifi,LAT,williams,20,1:27.705,,
2020,5,70th Anniversary Grand Prix,silverstone,bottas,BOT,mercedes,1,1:26.738,1:25.785,1:25.154
2020,5,70th Anniversary Grand Prix,silverstone,hamilton,HAM,mercedes,2,1:26.818,1:26.266,1:25.217
2020,5,70th Anniversary Grand Prix,silverstone,hulkenberg,HUL,racing_point,3,1:27.279,1:26.261,1:26.082
2020,5,70th Anniversary Grand Prix,silverstone,max_verstappen,VER,red_bull,4,1:27.154,1:26.779,1:26.176
2020,5,70th Anniversary Grand Prix,silverstone,ricciardo,RIC,renault,5,1:27.442,1:26.636,1:26.297
2020,5,70th Anniversary Grand Prix,silverstone,stroll,STR,racing_point,6,1:27.187,1:26.674,1:26.428
2020,5,70th Anniversary Grand Prix,silverstone,gasly,GAS,alphatauri,7,1:27.154,1:26.523,1:26.534
2020,5,70th Anniversary Grand Prix,silverstone,leclerc,LEC,ferrari,8,1:27.427,1:26.709,1:26.614
2020,5,70th Anniversary Grand Prix,silverstone,albon,ALB,red_bull,9,1:27.153,1:26.642,1:26.669
2020,5,70th Anniversary Grand Prix,silverstone,norris,NOR,mclaren,10,1:27.217,1:26.885,1:26.778
2020,5,70th Anniversary Grand Prix,silverstone,ocon,OCO,renault,11,1:27.278,1:27.011,
2020,5,70th Anniversary Grand Prix,silverstone,vettel,VET,ferrari,12,1:27.612,1:27.078,
2020,5,70th Anniversary Grand Prix,silverstone,sainz,SAI,mclaren,13,1:27.450,1:27.083,
2020,5,70th Anniversary Grand Prix,silverstone,grosjean,GRO,haas,14,1:27.519,1:27.254,
2020,5,70th Anniversary Grand Prix,silverstone,russell,RUS,williams,15,1:27.757,1:27.455,
2020,5,70th Anniversary Grand Prix,silverstone,kvyat,KVY,alphatauri,16,1:27.882,,
2020,5,70th Anniversary Grand Prix,silverstone,kevin_magnussen,MAG,haas,17,1:28.236,,
2020,5,70th Anniversary Grand Prix,silverstone,latifi,LAT,williams,18,1:28.430,,
2020,5,70th Anniversary Grand Prix,silverstone,giovinazzi,GIO,alfa,19,1:28.433,,
2020,5,70th Anniversary Grand Prix,silverstone,raikkonen,RAI,alfa,20,1:28.493,,
2021,1,Bahrain Grand Prix,bahrain,max_verstappen,VER,red_bull,1,1:30.499,1:30.318,1:28.997
2021,1,Bahrain Grand Prix,bahrain,hamilton,HAM,mercedes,2,1:30.617,1:30.085,1:29.385
2021,1,Bahrain Grand Prix,bahrain,bottas,BOT,mercedes,3,1:31.200,1:30.186,1:29.586
2021,1,Bahrain Grand Prix,bahrain,leclerc,LEC,ferrari,4,1:30.691,1:30.010,1:29.678
2021,1,Bahrain Grand Prix,bahrain,gasly,GAS,alphatauri,5,1:30.848,1:30.513,1:29.809
2021,1,Bahrain Grand Prix,bahrain,ricciardo,RIC,mclaren,6,1:30.795,1:30.222,1:29.927
2021,1,Bahrain Grand Prix,bahrain,norris,NOR,mclaren,7,1:30.902,1:30.099,1:29.974
2021,1,Bahrain Grand Prix,bahrain,sainz,SAI,ferrari,8,1:31.653,1:30.009,1:30.215
2021,1,Bahrain Grand Prix,bahrain,alonso,ALO,alpine,9,1:30.863,1:30.595,1:30.249
2021,1,Bahrain Grand Prix,bahrain,stroll,STR,aston_martin,10,1:31.261,1:30.624,1:30.601
2021,1,Bahrain Grand Prix,bahrain,perez,PER,red_bull,11,1:31.165,1:30.659,
2021,1,Bahrain Grand Prix,bahrain,giovinazzi,GIO,alfa,12,1:30.998,1:30.708,
2021,1,Bahrain Grand Prix,bahrain,tsunoda,TSU,alphatauri,13,1:30.607,1:31.203,
2021,1,Bahrain Grand Prix,bahrain,raikkonen,RAI,alfa,14,1:31.547,1:31.238,
